,Time,EGF,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
0,0.0,680.0,0.0,0.0,3.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,1.98,0.0,0.02
1,0.1,661.8301231981269,7.921254855728744e-08,2.357032866814435e-06,2.9999969658230548,5.818647965729251e-07,1199.9988494404877,0.0010737502046648253,9.58138218753751e-11,1199.8686377134622,0.0728709114081964,4.246603214382428e-06,1.9800135398732808,2.1263170953780353e-09,0.01998388766908119
2,0.2,647.3820526634486,4.520621873335084e-07,4.711348277291665e-06,2.999993679159724,1.2361893869313828e-06,1199.997715016216,0.0022044354079736395,4.0990583422349965e-10,1199.8676606640438,0.07353240896046917,4.503132380627543e-06,1.9800272251978293,1.4500652239004018e-08,0.019967812264311647
3,0.3,635.7849996363385,3.180582243878928e-06,7.0637287025278014e-06,2.9999900498036105,1.9590356862379534e-06,1199.9965562632615,0.003359150100313559,9.62053471887049e-10,1199.8676528517092,0.07353769537450501,4.506949707592548e-06,1.9800407757194793,9.699749888903828e-08,0.019951803493703166
4,0.4,626.4020722103286,1.857734184250844e-05,9.414195167475229e-06,2.999986079070975,2.750140493053153e-06,1199.9953694652575,0.004541607873524125,1.7752677946798784e-09,1199.8676527719276,0.07353774760071474,4.5069965829183666e-06,1.980053523604884,6.076845023681183e-07,0.019936171098852543
5,0.5,618.7590140514545,7.566188585130974e-05,1.176285577963081e-05,2.9999817682656964,3.609242983081389e-06,1199.9941509767805,0.005755451419961269,2.8762482723772975e-09,1199.8676527522123,0.07353775856045468,4.5069985217806716e-06,1.9800629575745823,2.693978271663126e-06,0.019922278820690337
6,0.6,612.4971863170947,0.0002329412886560042,1.4110116981901366e-05,2.999977118651792,4.536089953971195e-06,1199.992897222014,0.007004253844500643,4.2955805769798245e-09,1199.8676527278408,0.07353777197989911,4.5070001189464695e-06,1.980062507779406,8.883689723964714e-06,0.019914168249052046
7,0.7,607.3416340616416,0.0005859704489082207,1.6457136653211653e-05,2.999972131376254,5.530450721090194e-06,1199.9916046928524,0.008291520503163334,6.067955920203432e-09,1199.8676526971951,0.07353778887725984,4.507002150004616e-06,1.9800386065719413,2.3572026453727386e-05,0.019921010568028804
8,0.8,603.0789360364179,0.0012700515510856603,1.8806602348653482e-05,2.999966807299212,6.592150154877876e-06,1199.9902699456115,0.009620692156846617,8.232413259323193e-09,1199.8676526596678,0.07353780958017657,4.507004628698547e-06,1.9799674224319646,5.327414853082173e-05,0.019960119260156076
9,0.9,599.5415963661364,0.0024581263068012083,2.116387937053569e-05,2.999961146678581,7.721130368401309e-06,1199.9888895949603,0.010995150789898597,1.0832608489304645e-08,1199.8676526144563,0.07353783453592905,4.507007622715717e-06,1.9798116871384837,0.00010660955904016255,0.020060137354019333
10,1.0,596.5968664215046,0.004354929065883523,2.353852541667811e-05,2.999955148654094,8.917552078780343e-06,1199.9874603030557,0.01241823006567861,1.391711905731908e-08,1199.867652560697,0.07353786422355221,4.507011192382637e-06,1.9795179622837147,0.00019405428488324558,0.020264017171348514
11,1.1,594.1386297314593,0.007188777410146618,2.594612912986117e-05,2.999948810478905,1.0181946046656452e-05,1199.9859787612263,0.013893233024528369,1.7539799023530938e-08,1199.8676524974394,0.0735378991694911,4.50701540157669e-06,1.979014580107368,0.0003275262673530113,0.02063149222167799
12,1.2,592.081422981934,0.011202292412355786,2.841039947425192e-05,2.9999421264569945,1.1515423038647292e-05,1199.9844416610592,0.015423460136604039,2.1760207931002636e-08,1199.8676524236525,0.07353793994194562,4.507020310771521e-06,1.9782103861608837,0.0005198725715044935,0.02124084520159959
13,1.3,590.3559556121826,0.016643048054984757,3.096541553772918e-05,2.999935086561179,1.2919947452852003e-05,1199.9828456515838,0.0170122509856209,2.6644145966861636e-08,1199.8676523381512,0.07353798720008557,4.507026009307621e-06,1.9769943190647654,0.0007843144751430744,0.02218988086679895
14,1.4,588.9057534116853,0.02375486324692192,3.365794553602876e-05,2.999927674703746,1.4398680313875938e-05,1199.9811872782939,0.018663043825826398,3.2264346242266896e-08,1199.8676522396668,0.07353804164429838,4.507032576293124e-06,1.975235848749751,0.0011338908652164885,0.023596042051101718
15,1.5,587.6845636037615,0.03277019196951278,3.654972890960597e-05,2.999919866665585,1.5956390592574276e-05,1199.9794629002517,0.02037945675205212,3.870138704399949e-08,1199.8676521267673,0.07353810406812247,4.507040111561862e-06,1.9727861978626737,0.001580929327052351,0.025595714872961545
16,1.6,586.6543380466954,0.043903771374619455,3.971963589881414e-05,2.999911627699581,1.759993179563177e-05,1199.9776685819627,0.022165393820456434,4.604490058413763e-08,1199.8676519978799,0.0735381753412985,4.507048717641327e-06,1.969480277793502,0.0021365568917647722,0.028342779793512782
17,1.7,585.7836952836858,0.05734773862820295,4.3265576995818325e-05,2.999902909876354,1.9338770372621943e-05,1199.9757999584392,0.02402517773625362,5.439515785230477e-08,1199.8676518512357,0.07353825644338692,4.507058514623624e-06,1.965139238276637,0.002810267917453535,0.032006492225575764
18,1.8,585.0466441745508,0.07326784835212445,4.730619527603142e-05,2.999893649093003,2.1185581758021332e-05,1199.9738520653575,0.025963717144600173,6.3865208420927e-08,1199.8676516848484,0.07353834847260887,4.507069634706041e-06,1.9595736365600092,0.003609531735696681,0.03676870403512616
19,1.9,584.4216151405914,0.09180106816719111,5.1982145113648025e-05,2.9998837619414966,2.3156874973632796e-05,1199.9718191387965,0.02798670418517708,7.45836385607287e-08,1199.8676514964618,0.0735384526769559,4.50708222877821e-06,1.9525870172869122,0.004539471260951089,0.04282060378945609
20,2.0,583.8906573859925,0.11305418335898236,5.745698332237433e-05,2.999873142336962,2.5273665697770457e-05,1199.969694372983,0.030100853806591284,8.669826615527003e-08,1199.867651283487,0.0735385704872082,4.50709646937008e-06,1.9439799766385413,0.005602592714268317,0.05035892202685469
21,2.1,583.4388087539281,0.13710334727648585,6.391757474501351e-05,2.999861658154294,2.7562148255093872e-05,1199.9674696481304,0.03231417294505473,1.0038077540817821e-07,1199.8676510429234,0.07353870356152196,4.507112556387978e-06,1.9335543963827642,0.006798587058787248,0.05958189540099301
22,2.2,583.0535745797911,0.1639943471273966,7.157402921361109e-05,2.9998491478322324,3.0054374672110673e-05,1199.965135221693,0.0346362662249228,1.1583263700178094e-07,1199.8676507712566,0.07353885384086135,4.5071307234349355e-06,1.9211178848750021,0.008124188501875799,0.07068496728237798
23,2.3,582.7245032895357,0.19374351300529763,8.065911475648571e-05,2.999835417001499,3.2788929549276614e-05,1199.962679380666,0.03707868057229735,1.3329265308802675e-07,1199.8676504643292,0.07353902362068161,4.507151246433795e-06,1.9064883498582499,0.009573106800049197,0.08385628328885
24,2.4,582.4428434250808,0.22633913043879422,9.142710776214371e-05,2.999820235265251,3.581157515543452e-05,1199.9600880582602,0.03965528553145745,1.5304649978724324e-07,1199.8676501171756,0.07353921564201271,4.507174454670109e-06,1.8894985354501435,0.011136037893058262,0.09927214486895228
25,2.5,582.2012553982443,0.26174315236016094,0.0001041521451145373,2.999803333216685,3.917584970390063e-05,1199.9573444227624,0.0423826815377885,1.75438538063125e-07,1199.8676497238177,0.07353943320322337,4.507200743999326e-06,1.8700003798063378,0.012800745069220656,0.11709257217973762
26,2.6,581.9935758065102,0.299893169585633,0.00011912606936631561,2.999784399739485,4.2943609686645454e-05,1199.95442843872,0.045280636049013195,2.0088638554310967e-07,1199.8676492770162,0.07353968029884751,4.507230593446555e-06,1.8478691282366557,0.014552219385026152,0.1374570327680147
27,2.7,581.8146274954831,0.3407045649328548,0.00013665570569621095,2.9997630797379906,4.718548697193271e-05,1199.951316399968,0.048372548122815134,2.2989958857683735e-07,1199.8676487679425,0.07353996179784815,4.507264586666216e-06,1.8230070189710716,0.01637292477984207,0.16048051347731884
28,2.8,581.6600561384063,0.3840727130295796,0.0001570597816156759,2.9997389722612837,5.198126757308722e-05,1199.9479804493933,0.05168592653552606,2.631020980925699e-07,1199.8676481857956,0.07354028365747046,4.507303437422197e-06,1.795346524318919,0.018243104771755968,0.1862499757377327
29,2.9,581.5261903299315,0.4298751736416799,0.00018066551289953544,2.999711629076862,5.7420180930486944e-05,1199.9443880888748,0.0552528780510452,3.012595530325246e-07,1199.8676475173284,0.07354065318337967,4.50734802079109e-06,1.7648530396864517,0.020141165098993583,0.21482128738439424
30,3.0,581.4099351451886,0.47797390991493444,0.00020780474050324568,2.9996805538931506,6.360106000473647e-05,1199.940501677104,0.05911060827040488,3.453139238543124e-07,1199.8676467462467,0.07354107936006826,4.507399412726758e-06,1.7315268004965416,0.02204412397826958,0.24621685940376997
31,3.1,581.3086794120583,0.5282174337921776,0.00023880988088618028,2.99964520209563,7.063239890692382e-05,1199.936277929638,0.06330192062854847,3.9642532656382176e-07,1199.8676458524894,0.07354157324952648,4.507458937761857e-06,1.6954041315793855,0.023928097849646786,0.28042391490489993
32,3.2,581.2202190321177,0.5804428141549849,0.00027400970022226274,2.9996049812449272,7.863225839482159e-05,1199.931667430551,0.06787570435414153,4.560248368891274e-07,1199.8676448113113,0.07354214849570966,4.507528229532682e-06,1.6565577469652961,0.025768835316176377,0.3173936596631046
33,3.3,581.1426910797725,0.6344776078139011,0.00031372507272854595,2.999559252086621,8.772806908244283e-05,1199.926614159515,0.07288740737197333,5.258779267914804e-07,1199.8676435921886,0.07354282192969208,4.507609303223923e-06,1.6150963673427043,0.027542258893027294,0.35704112719866204
34,3.4,581.0745180499296,0.6901416814849375,0.00035826475413238643,2.9995073301384867,9.805631918018415e-05,1199.9210550384776,0.07839949002570458,6.081610977537939e-07,1199.8676421574883,0.07354361430081285,4.5077046431988385e-06,1.5711635709131058,0.02922501540755238,0.3992457817851196
35,3.5,581.0143642442869,0.7472488857134841,0.0004079212664948546,2.999448488073706,0.00010976208296381146,1199.9149195129144,0.08448184479604944,7.055588287851492e-07,1199.8676404607922,0.07354455120372974,4.50781731416756e-06,1.524935634016856,0.030795016711158963,0.44385314125283193
36,3.6,580.9610977316531,0.8056086380940422,0.00046296703134450945,2.99938195862295,0.0001229984452027756,1199.90812916975,0.09121217970344571,8.213801840767936e-07,1199.8676384448747,0.07354566419321898,4.507951094944672e-06,1.4766187338211672,0.03223193374944755,0.4906770841147272
37,3.7,580.9137573975709,0.8650274038864306,0.000523650787659605,2.9993069379493735,0.00013792583070044604,1199.9005973939604,0.09867636334422052,9.596978147135969e-07,1199.8676360392922,0.0735469921135653,4.508110637943856e-06,1.426445577763307,0.03351765402829186,0.5395027662474658
38,3.8,580.8715270766872,0.9253100464212539,0.0005901944705072402,2.9992225896650284,0.00015471120503682276,1199.8922290846194,0.1069687108776745,1.1255222428571976e-06,1199.867633157355,0.07354858276980411,4.5083016699928765e-06,1.3746712699466161,0.03463667013322685,0.5900903690932855
39,3.9,580.8337126115771,0.9862611242928362,0.0006627904657955361,2.9991280491517855,0.00017352721398290882,1199.8829204140295,0.11619222707616177,1.3250054121667678e-06,1199.8676296925928,0.07355049487877144,4.5085312268368445e-06,1.3215689172734082,0.0355763883623991,0.6421791876283234
40,4.0,580.7997226279051,1.0476860971301813,0.0007415993846049954,2.9990224282679834,0.00019455124516859991,1199.8725586454789,0.12645879092667048,1.5656836951562102e-06,1199.8676255145294,0.07355280040176455,4.508807933709272e-06,1.267424856532006,0.03632736138281852,0.6954921728243503
41,4.1,580.769053204552,1.1093924348531838,0.0008267484948130354,2.9989048204030375,0.00021796441939656065,1199.861022023404,0.1378892679115307,1.8567753582287992e-06,1199.8676204634967,0.07355558740695096,4.509142350215447e-06,1.2125336164634037,0.03688342112259595,0.7497408382275954
42,4.2,580.7412741551909,1.1711906874626414,0.000918330628595311,2.9987743056340874,0.00024395056098612983,1199.848179714373,0.15061357138070194,2.209523427549792e-06,1199.8676143446603,0.07355896336991238,4.509547368284115e-06,1.1571929513042802,0.037241720079571626,0.8046301861639402
43,4.3,580.7160176484718,1.2328954881446281,0.0010164036916744433,2.9986299560043705,0.00027269514303751433,1199.833891813399,0.16477065845487526,2.637600463029532e-06,1199.867606920955,0.07356305907602262,4.510038683350958e-06,1.101698946969067,0.03740268359958176,0.8598636497274584
44,4.4,580.6929688649099,1.2943264709865043,0.0011209908125769104,2.9984708408243237,0.00030438422742671943,1199.8180094205431,0.18050845537331864,3.1575868756589416e-06,1199.8675979047189,0.07356803324290341,4.510635353486827e-06,1.0463413519728457,0.03736987236676437,0.9151478991710044
45,4.5,580.6718578081719,1.3553091557556405,0.0012320809419611937,2.9982960318956926,0.00033920341959346826,1199.800374768077,0.19798373194595859,3.7895143755825626e-06,1199.8675869481888,0.07357407777283398,4.511360435676782e-06,0.991399233374183,0.03714976994058314,0.9701973977777898
46,4.6,580.652452611038,1.4156757461168132,0.0013496300562939791,2.9981046085739957,0.00037733685498530806,1199.7808214171032,0.2173619060388919,4.557502676766928e-06,1199.867573632339,0.07358142392381575,4.512241735080067e-06,0.9371371138189766,0.036751498086690794,1.0247385482317057
47,4.7,580.6345538068927,1.4752658611796614,0.0014735627858243824,2.9978956626064814,0.000418966229816884,1199.759174506394,0.23881679527907115,5.490483619390974e-06,1199.8675574541785,0.07359034933301313,4.513312659858511e-06,0.8838016118353581,0.03618648272092502,1.078513384699032
48,4.8,580.6179894113462,1.533927202454534,0.0016037744174463597,2.9976683027059137,0.00046426988425905184,1199.7352510494775,0.26253031990761755,6.623015751474036e-06,1199.8675378124433,0.07360118593043792,4.51461318710111e-06,0.8316186107012317,0.035468080032593274,1.1312827757843749
49,4.9,580.6026109326714,1.5915161303837504,0.0017401333146547715,2.997421658724721,0.0005134219649510877,1199.7088602896804,0.2886921468016629,7.996223292430559e-06,1199.867513991078,0.07361432907575821,4.516190981913444e-06,0.7807911506692136,0.034611166109449455,1.1828289402124739
50,5.0,580.5882898848477,1.6478981407837427,0.0018824835449032125,2.997154885460352,0.0005665916610860926,1199.6798040910385,0.31749929686023676,9.658838701270348e-06,1199.867485140878,0.07363024771913033,4.518102647316171e-06,0.7314978754439994,0.03363173673719861,1.2329573978792296
51,5.1,580.5749147987311,1.7029482803376679,0.002030647688864338,2.9968671660776556,0.0006239425167355199,1199.6478773633744,0.34915571739508117,1.1668356041913484e-05,1199.8674502591605,0.07364949564864817,4.520415115002623e-06,0.6838920355777215,0.03254649506693622,1.2814983759377983
52,5.2,580.5623887780125,1.7565514511999054,0.0021844298227163845,2.9965577150467286,0.0006856318400710329,1199.6128685250933,0.38387181579855234,1.4092321492977065e-05,1199.8674081669783,0.07367272411014439,4.5232072147889395e-06,0.6381011456213682,0.0313724615731517,1.3283075386704697
53,5.3,580.5506274110185,1.808602629807733,0.002343618532659724,2.9962257805917694,0.0007518102098916451,1199.5745599905788,0.4218639675064731,1.7009763922991223e-05,1199.8673574838572,0.07370069578795761,4.526571427649951e-06,0.5942272134353379,0.03012660372771135,1.37326612545711
54,5.4,580.539556981866,1.8590069648001066,0.0025079899051583675,2.9958706467021354,0.0008226210702744322,1199.5327286751165,0.4633540055212923,2.0512754863325367e-05,1199.8672966001825,0.07373430010552938,4.5306158206911404e-06,0.5523474184666961,0.02882551844453873,1.416280587037333
55,5.5,580.5291128970653,1.90767980643661,0.002677310479957229,2.9954916347753824,0.0008982003982220238,1199.487146514686,0.508568694051723,2.4708101780687002e-05,1199.8672236472416,0.07377456980876618,4.535466171449683e-06,0.5125151124178193,0.027485144063214416,1.4572818698810608
56,5.6,580.5192384427618,1.9545466472897832,0.0028513400779042047,2.9950881046744513,0.000978676489362715,1199.4375809986198,0.5577391880354342,2.9719218839360486e-05,1199.8671364640315,0.07382269937371119,4.541268350200558e-06,0.4747613299059126,0.02612051780533532,1.4962241452299507
57,5.7,580.5098837357768,1.999542984890209,0.0030298342910661962,2.9946594554197015,0.0010641698162137518,1199.3837956664781,0.6111005280127264,3.5687999091779284e-05,1199.8670325641122,0.07388006334882757,4.548190759153685e-06,0.43909638558265,0.0247455878299994,1.5330833974186195
58,5.8,580.5010047153917,2.042614117791235,0.0032125471531730767,2.994205125764368,0.0011547929102305582,1199.3255506614855,0.6688910761234874,4.277716436011266e-05,1199.866909093831,0.07394823953190482,4.556427423670324e-06,0.405511785747879,0.02337306768810968,1.5678556551278533
59,5.9,580.4925624535149,2.0837149969432622,0.0033992334868464943,2.9937245950768197,0.0012506501826631182,1199.2626032101361,0.731352022980965,5.11732168019413e-05,1199.8667627796187,0.0740290381932458,4.566201910326688e-06,0.3739819055826762,0.02201436352333991,1.6005553845932547
