,Time,EGFR,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
0,0.0,100.0,0.0,0.0,3.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,11880.0,0.0,120.0
1,0.1,81.83012320336628,4.418156221989798e-10,0.003397806477221113,2.9997921144769624,6.54592886903476e-05,1199.9980019052673,0.001797626820239685,4.5078261023636605e-10,1199.8686377009128,0.07287091960930245,4.246603360831375e-06,11997.844871840856,8.071605659946237e-08,2.01051038065855
2,0.2,67.38205291643578,1.6588804478998613e-09,0.00345748027482818,2.9995325763145493,0.00015185951712983842,1199.9936082859513,0.00601439205177808,5.0814542005203e-09,1199.867660559406,0.07353247539671694,4.503146331925199e-06,11999.910227657116,3.6161577509540773e-07,0.0623387688397348
3,0.3,55.785001992740206,6.975450522006477e-09,0.003461842421966634,2.999273249436569,0.0002382588034524948,1199.9867006457337,0.012742518429872883,2.292032128325886e-08,1199.8676526977106,0.07353777748060647,4.506960087976601e-06,11999.944480241349,1.4411402923486819e-06,0.030025426863807266
4,0.4,46.402082769929024,3.107524283091257e-08,0.003465287170939737,2.9990149675188142,0.00032431109265399784,1199.9773248567863,0.02193693838500357,6.826124679851426e-08,1199.867652285731,0.07353800789774417,4.507025421316581e-06,11999.945039097332,6.48800324015853e-06,0.02949027566948945
5,0.5,38.759046940348966,1.1298889746011152e-07,0.0034687169675626708,2.9987577391371905,0.00041001239470313635,1199.9655281516516,0.03355041911560298,1.604516211918911e-07,1199.8676515498314,0.07353840710248273,4.5070713407130385e-06,11999.945021133339,2.4977929380166506e-05,0.02948654682842771
6,0.6,32.497265380129356,3.300401862094555e-07,0.0034721475796785726,2.998501559172573,0.000495364395691787,1199.9513570480908,0.04753641430222197,3.236923711423441e-07,1199.8676502201668,0.07353913146726694,4.507154954187598e-06,11999.944949429131,7.723300625293685e-05,0.029501686970723497
7,0.7,27.341793465933467,8.092989061534835e-07,0.00347558107782387,2.9982464222089282,0.0005803688980097839,1199.9348573230925,0.06384910351697036,5.868424761847115e-07,1199.8676480446484,0.07354032027311368,4.507293409407346e-06,11999.94478553312,0.00019856914317648952,0.029538678261507523
8,0.8,23.079226626423743,1.7345399233493741e-06,0.003479021014476136,2.9979923226532983,0.0006650277614234911,1199.9160740200796,0.08244338573658971,9.832286918822468e-07,1199.8676447310997,0.0735421350567918,4.507506203357106e-06,11999.944457699392,0.0004422002042766831,0.02961503289428207
9,0.9,19.54208073907648,3.3481599652225807e-06,0.003482473443515239,2.9977392545807313,0.0007493429535826553,1199.8950514553972,0.10327487331030376,1.550460473092493e-06,1199.8676399484907,0.07354475897647741,4.507815488727807e-06,11999.943867399521,0.0008805346365812719,0.0297554240127749
10,1.0,16.597615760463412,5.948477477833929e-06,0.003485947755454706,2.9974872115156748,0.0008333166219360872,1199.8718332229641,0.12629988770315745,2.3302500953153625e-06,1199.8676333285423,0.0735483959223699,4.508245980801648e-06,11999.942889850905,0.0016048808029707831,0.029991459639143344
11,1.1,14.139723618187897,9.883374248103418e-06,0.003489457476491168,2.997236186153111,0.0009169511857600349,1199.8464621964993,0.15147545760863526,3.3682380259430115e-06,1199.8676244673195,0.07355326962917468,4.508824847349722e-06,11999.94137609735,0.002723812585602635,0.03036125504573995
12,1.2,12.082945833671245,1.55414315507278e-05,0.003493020989229206,2.9969861700244764,0.0010002494466723555,1199.8189805287798,0.17875931997131064,4.71382363833192e-06,1199.8676129267546,0.07355962282929758,4.509581612407552e-06,11999.939156572984,0.004360557252220233,0.030908527685596744
13,1.3,10.35800812304884,2.334162425031045e-05,0.0034966621327752493,2.9967371531161198,0.0010832147150933332,1199.7894296474599,0.20810992439895237,6.4200014642473325e-06,1199.8675982361358,0.07356771642441087,4.510548058832035e-06,11999.936045492848,0.0066497662503393696,0.03168149457525508
14,1.4,8.908443803724778,3.372247494057456e-05,0.0035004106608617614,2.9964891234504707,0.0011658509492854087,1199.7578502470544,0.2394864413614349,8.543203269975473e-06,1199.8675798935392,0.07357782868915147,4.5117581383012415e-06,11999.931845707051,0.009733991389426162,0.03273161093399916
15,1.5,7.688005606627902,4.713134931553875e-05,0.0035043025482698093,2.996242066641427,0.001248162903155918,1199.7242822768521,0.2728487744221084,1.1143146261157162e-05,1199.867557367203,0.07359025450556096,4.5132478870572095e-06,11999.926353636325,0.013760120276912452,0.0341122713975207
16,1.6,6.658646526172058,6.401435366134236e-05,0.0035083801491463573,2.9959959654356276,0.0013301562789228116,1199.688764924721,0.30815757654437537,1.4282687666516412e-05,1199.8675300968516,0.0736053046267867,4.515055346303625e-06,11999.919364022111,0.018875949923173027,0.03587755693753566
17,1.7,5.788966661040635,8.480719192244533e-05,0.003512692204447416,2.9957507992493935,0.001411837881393073,1199.6513365964827,0.34537427079573846,1.802768660228279e-05,1199.8674974949492,0.07362330497870923,4.517220490608427e-06,11999.910674324767,0.025227033235876443,0.03808105756871717
18,1.8,5.052971757805883,0.00010992714678778632,0.003517293719083013,2.9955065437122226,0.0014932157702034338,1199.612034891106,0.3844610752181046,2.244687304781747e-05,1199.8674589478935,0.07364459599568803,4.519785162663509e-06,11999.900088642817,0.03295387535680063,0.040774818011240874
19,1.9,4.429082471127069,0.00013976630935186448,0.003522245724693471,2.995263170229046,0.0015742994059367585,1199.5708965720526,0.4253810315218011,2.761172546824826e-05,1199.8674138171323,0.07366953199820105,4.522793015354024e-06,11999.887421069256,0.04218953458766977,0.04400843388123736
20,2.0,3.8993568162218986,0.00017468609997526314,0.003527614942723391,2.9950206455706208,0.0016550997869733412,1199.5279575350185,0.468098037374243,3.359635843787343e-05,1199.8673614401891,0.07369848062135312,4.5262894641621146e-06,11999.87249847038,0.05305765042196081,0.047828290800843574
