,Time,EGFR,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
12,1.2,12.08398492,2.94E-05,0.034377656,2.990395522,0.005302547,1199.674633,0.320702762,2.49E-05,1199.86757,0.073583333,4.51E-06,1307.096141,0.00089333,0.863336191
13,1.3,10.35942642,4.50E-05,0.034461263,2.989446728,0.005829236,1199.61178,0.383052883,3.56E-05,1199.867533,0.073603544,4.51E-06,1307.386078,0.001386689,0.574481694
14,1.4,8.910319091,6.61E-05,0.034516783,2.988504115,0.006352518,1199.543605,0.450717595,4.95E-05,1199.867485,0.07362981,4.52E-06,1307.577093,0.002066767,0.383827373
15,1.5,7.690415908,9.41E-05,0.034553794,2.987568306,0.006872038,1199.470229,0.52357382,6.71E-05,1199.867425,0.073663187,4.52E-06,1307.702205,0.002974788,0.258490591
16,1.6,6.661681028,0.0001301,0.034578676,2.986639685,0.007387579,1199.391776,0.601496886,8.89E-05,1199.867349,0.073704796,4.53E-06,1307.783224,0.004154435,0.176737397
17,1.7,5.792720593,0.000175414,0.034595697,2.985718479,0.00789901,1199.308372,0.684361896,0.000115591,1199.867257,0.073755816,4.53E-06,1307.834527,0.005651121,0.124222945
18,1.8,5.05754328,0.000231332,0.034607729,2.984804811,0.008406261,1199.220139,0.772044626,0.000147734,1199.867145,0.073817479,4.54E-06,1307.865566,0.007511267,0.091499627
19,1.9,4.434573285,0.000299152,0.03461673,2.98389873,0.008909302,1199.127198,0.864422127,0.000185989,1199.867012,0.073891067,4.55E-06,1307.882531,0.009781603,0.072365244
20,2,3.905858632,0.000380154,0.034624056,2.983000239,0.00940813,1199.029671,0.961373111,0.000231026,1199.866854,0.073977906,4.56E-06,1307.88945,0.012508521,0.062767767
21,2.1,3.456432118,0.000475588,0.034630672,2.982109306,0.009902764,1198.927675,1.062778219,0.000283532,1199.866671,0.074079364,4.57E-06,1307.888919,0.01573748,0.060078933
22,2.2,3.073793133,0.000586655,0.034637292,2.981225875,0.010393233,1198.821327,1.16852019,0.000344213,1199.866458,0.074196845,4.59E-06,1307.882589,0.019512468,0.062613034
23,2.3,2.747482887,0.000714499,0.034644467,2.980349872,0.010879578,1198.71074,1.278483979,0.000413793,1199.866214,0.074331789,4.60E-06,1307.87149,0.023875537,0.06930439
24,2.4,2.468739305,0.000860196,0.034652651,2.97948121,0.011361847,1198.596026,1.39255684,0.000493009,1199.865936,0.074485662,4.62E-06,1307.856239,0.02886639,0.079497482
25,2.5,2.230212493,0.001024742,0.034662233,2.978619788,0.011840095,1198.477294,1.510628379,0.00058261,1199.865621,0.074659962,4.64E-06,1307.83719,0.034522048,0.092805783
26,2.6,2.025728833,0.001209051,0.03467357,2.977765497,0.012314382,1198.35465,1.632590598,0.00068336,1199.865266,0.074856207,4.67E-06,1307.814521,0.040876567,0.109016189
27,2.7,1.850097103,0.001413946,0.034686999,2.976918219,0.012784776,1198.2282,1.758337928,0.00079603,1199.864869,0.075075937,4.69E-06,1307.788304,0.047960821,0.128027343
28,2.8,1.698947513,0.001640154,0.034702851,2.976077824,0.013251345,1198.098044,1.887767258,0.000921401,1199.864427,0.075320711,4.72E-06,1307.758541,0.055802332,0.149807862
29,2.9,1.568598325,0.001888308,0.034721455,2.975244178,0.013714166,1197.964282,2.020777954,0.001060263,1199.863937,0.075592105,4.76E-06,1307.725199,0.064425161,0.174368539
30,3,1.455945531,0.002158942,0.034743143,2.974417136,0.014173318,1197.827011,2.157271889,0.001213411,1199.863396,0.075891706,4.80E-06,1307.68822,0.073849839,0.201744266
31,3.1,1.358364043,0.002452492,0.034768253,2.973596543,0.014628887,1197.686325,2.297153458,0.001381646,1199.862801,0.076221116,4.84E-06,1307.647543,0.084093325,0.231979545
32,3.2,1.27363751,0.002769294,0.034797126,2.972782238,0.015080962,1197.542315,2.440329603,0.001565774,1199.862149,0.076581944,4.88E-06,1307.603106,0.095169029,0.265123137
33,3.3,1.199889519,0.00310959,0.034830111,2.97197405,0.015529638,1197.395071,2.586709831,0.001766605,1199.861438,0.076975809,4.93E-06,1307.55485,0.107086846,0.301221147
34,3.4,1.135532441,0.003473526,0.034867562,2.971171799,0.015975015,1197.244678,2.736206239,0.001984952,1199.860665,0.077404336,4.99E-06,1307.502729,0.11985323,0.340314493
35,3.5,1.079220736,0.003861159,0.034909836,2.970375297,0.016417196,1197.091222,2.88873353,0.002221631,1199.859826,0.077869156,5.05E-06,1307.446706,0.13347128,0.382436077
36,3.6,1.029812634,0.004272456,0.034957294,2.969584346,0.016856292,1196.934783,3.044209034,0.002477458,1199.858918,0.078371904,5.11E-06,1307.386758,0.147940857,0.42760931
37,3.7,0.98633763,0.004707298,0.035010301,2.96879874,0.017292415,1196.775439,3.202552729,0.002753254,1199.85794,0.078914218,5.18E-06,1307.322873,0.163258708,0.475847327
38,3.8,0.947970329,0.00516549,0.035069219,2.968018263,0.017725687,1196.613267,3.363687259,0.003049839,1199.856887,0.07949774,5.26E-06,1307.255055,0.179418613,0.527152881
39,3.9,0.914008181,0.005646756,0.035134414,2.967242692,0.01815623,1196.448339,3.527537951,0.003368034,1199.855757,0.080124114,5.34E-06,1307.18332,0.196411537,0.581518402
40,4,0.883852392,0.006150753,0.035206247,2.966471794,0.018584174,1196.280726,3.694032831,0.003708663,1199.854546,0.080794983,5.43E-06,1307.107697,0.214225793,0.638926075
41,4.1,0.856991854,0.006677068,0.035285078,2.965705327,0.019009652,1196.110497,3.863102642,0.004072547,1199.853253,0.081511996,5.53E-06,1307.028229,0.23284721,0.699348103
42,4.2,0.832989699,0.007225226,0.035371264,2.964943042,0.019432803,1195.937715,4.034680852,0.004460512,1199.851873,0.082276801,5.63E-06,1306.944969,0.252259305,0.762747134
43,4.3,0.811472023,0.007794698,0.035465154,2.964184682,0.019853769,1195.762443,4.208703672,0.004873381,1199.850404,0.083091047,5.74E-06,1306.857981,0.27244346,0.829076786
44,4.4,0.792118397,0.008384898,0.035567095,2.96342998,0.020272698,1195.584741,4.385110062,0.005311982,1199.848844,0.083956387,5.86E-06,1306.767342,0.293379093,0.898282211
45,4.5,0.774653835,0.008995197,0.035677423,2.962678664,0.02068974,1195.404665,4.563841741,0.00577714,1199.847188,0.084874475,5.99E-06,1306.673135,0.315043839,0.970300658
46,4.6,0.758841989,0.009624918,0.03579647,2.961930453,0.021105053,1195.22227,4.74484319,0.006269685,1199.845434,0.08584697,6.13E-06,1306.575457,0.337413716,1.04506205
47,4.7,0.744479355,0.010273349,0.035924555,2.96118506,0.021518794,1195.037606,4.928061659,0.006790447,1199.843579,0.086875532,6.27E-06,1306.474408,0.360463299,1.122489579
48,4.8,0.731390011,0.010939744,0.036061991,2.96044219,0.021931126,1194.850722,5.113447166,0.00734026,1199.841621,0.087961828,6.43E-06,1306.370098,0.384165896,1.202500364
49,4.9,0.719422749,0.011623326,0.036209079,2.959701544,0.022342218,1194.661664,5.300952496,0.007919959,1199.839555,0.089107529,6.60E-06,1306.262645,0.408493673,1.285005929
50,5,0.708446573,0.012323294,0.03636611,2.958962814,0.022752237,1194.470474,5.490533197,0.008530384,1199.837379,0.090314314,6.78E-06,1306.15217,0.433417841,1.369912896
51,5.1,0.698347496,0.013038824,0.036533364,2.958225689,0.023161358,1194.277192,5.682147574,0.009172378,1199.83509,0.09158387,6.97E-06,1306.038801,0.458908817,1.457123621
52,5.2,0.689026928,0.013769077,0.036711107,2.957489852,0.023569756,1194.081857,5.875756681,0.009846791,1199.832685,0.092917893,7.17E-06,1305.92267,0.484936326,1.546536582
53,5.3,0.680398889,0.014513199,0.036899596,2.956754981,0.02397761,1193.884501,6.071324309,0.010554476,1199.830161,0.09431809,7.39E-06,1305.803913,0.51146957,1.638047057
54,5.4,0.672388471,0.015270324,0.037099072,2.95602075,0.0243851,1193.685158,6.268816972,0.011296294,1199.827514,0.095786181,7.62E-06,1305.682669,0.538477349,1.731547608
55,5.5,0.664930361,0.016039582,0.037309766,2.955286829,0.02479241,1193.483856,6.468203958,0.012073113,1199.824742,0.0973239,7.87E-06,1305.55908,0.565928181,1.826928559
56,5.6,0.657967664,0.016820098,0.037531893,2.954552885,0.025199724,1193.280622,6.669457336,0.01288581,1199.821842,0.098932998,8.13E-06,1305.433288,0.593790423,1.924078464
57,5.7,0.65144952,0.017610996,0.037765657,2.953818581,0.025607229,1193.075479,6.872551565,0.013735269,1199.818809,0.100615243,8.40E-06,1305.305439,0.622032413,2.022884854
58,5.8,0.645331403,0.018411403,0.038011248,2.953083579,0.026015114,1192.868449,7.077463763,0.014622387,1199.815642,0.102372423,8.70E-06,1305.175678,0.650622521,2.123234343
59,5.9,0.639574317,0.019220449,0.038268843,2.952347537,0.026423567,1192.659549,7.284173739,0.015548069,1199.812337,0.104206346,9.01E-06,1305.044151,0.679529255,2.22501305
60,6,0.634143449,0.020037273,0.038538605,2.951610113,0.026832778,1192.448796,7.49266373,0.016513234,1199.80889,0.106118847,9.35E-06,1304.911003,0.708721358,2.328107113
61,6.1,0.629008279,0.020861019,0.038820685,2.950870962,0.027242939,1192.236203,7.702918577,0.017518813,1199.805298,0.108111783,9.70E-06,1304.77638,0.738167857,2.432402826
62,6.2,0.624142666,0.021690842,0.039115217,2.950129739,0.027654242,1192.021782,7.914925902,0.018565752,1199.801558,0.110187043,1.01E-05,1304.640426,0.76783812,2.537786803
63,6.3,0.619522823,0.022525914,0.039422324,2.949386098,0.028066878,1191.805539,8.128675829,0.019655013,1199.797666,0.112346546,1.05E-05,1304.503284,0.797702066,2.644147014
64,6.4,0.615128402,0.023365417,0.039742114,2.948639692,0.02848104,1191.58748,8.344161037,0.020787576,1199.793619,0.114592244,1.09E-05,1304.365095,0.827730033,2.751372172
65,6.5,0.610939708,0.024208554,0.040074682,2.947890178,0.028896919,1191.367608,8.561376385,0.021964437,1199.789413,0.116926127,1.13E-05,1304.225998,0.857893108,2.859353316
66,6.6,0.606939403,0.025054543,0.040420111,2.947137209,0.029314707,1191.145925,8.780319065,0.023186613,1199.785045,0.11935022,1.18E-05,1304.086129,0.88816295,2.967982979
67,6.7,0.603111398,0.025902623,0.040778473,2.946380442,0.029734594,1190.922429,9.000988448,0.024455139,1199.78051,0.12186659,1.23E-05,1303.945622,0.918511916,3.077155798
68,6.8,0.599441572,0.026752052,0.041149826,2.945619537,0.03015677,1190.697116,9.223386164,0.025771074,1199.775806,0.124477345,1.29E-05,1303.804607,0.948913067,3.186768513
69,6.9,0.595917517,0.027602106,0.041534218,2.944854153,0.030581424,1190.46998,9.447516143,0.027135498,1199.770928,0.127184639,1.34E-05,1303.663212,0.979340142,3.296719847
70,7,0.592528689,0.028452079,0.041931682,2.94408395,0.031008743,1190.241013,9.673384641,0.028549515,1199.765872,0.129990673,1.40E-05,1303.521563,1.009767638,3.406910865
71,7.1,0.589265403,0.029301295,0.042342241,2.943308595,0.031438916,1190.010204,9.901000083,0.030014256,1199.760634,0.1328977,1.46E-05,1303.37978,1.040170871,3.517245325
72,7.2,0.586119266,0.030149097,0.042765904,2.942527751,0.031872126,1189.77754,10.13037309,0.031530877,1199.75521,0.135908023,1.53E-05,1303.237982,1.070525936,3.627629474
73,7.3,0.583081314,0.030994845,0.043202673,2.941741092,0.032308557,1189.543007,10.36151606,0.033100565,1199.749595,0.139024011,1.60E-05,1303.096283,1.100809935,3.737973158
74,7.4,0.580144071,0.031837931,0.043652537,2.94094829,0.03274839,1189.306587,10.5944435,0.034724534,1199.743786,0.14224808,1.68E-05,1302.954793,1.131000716,3.848188649
75,7.5,0.577300523,0.032677772,0.044115475,2.940149022,0.033191804,1189.068263,10.82917183,0.03640403,1199.737778,0.145582713,1.76E-05,1302.813618,1.161077058,3.958191469
76,7.6,0.574544862,0.033513821,0.044591452,2.939342972,0.033638974,1188.828011,11.06572029,0.038140348,1199.731566,0.149030488,1.84E-05,1302.672858,1.191019042,4.06790168
77,7.7,0.571870987,0.034345523,0.045080432,2.938529824,0.034090078,1188.585812,11.30410786,0.039934779,1199.725146,0.15259398,1.93E-05,1302.532615,1.220806647,4.177239018
78,7.8,0.56927377,0.035172363,0.045582368,2.937709268,0.034545288,1188.34164,11.54435645,0.04178867,1199.718513,0.156275872,2.02E-05,1302.392982,1.250421282,4.286128258
79,7.9,0.566748475,0.035993856,0.046097198,2.936880999,0.035004771,1188.095469,11.78648983,0.043703408,1199.711661,0.160078928,2.12E-05,1302.25405,1.279845327,4.3944977
80,8,0.564290444,0.036809518,0.046624864,2.936044713,0.035468697,1187.847271,12.03053203,0.045680388,1199.704587,0.164005925,2.23E-05,1302.115907,1.309061302,4.502276152
81,8.1,0.561895908,0.037618923,0.047165285,2.93520012,0.035937229,1187.597018,12.27651086,0.04772109,1199.697284,0.168059814,2.34E-05,1301.978633,1.338053741,4.609399714
82,8.2,0.559560946,0.038421639,0.047718383,2.934346927,0.036410528,1187.344678,12.52445373,0.049826991,1199.689747,0.172243536,2.46E-05,1301.84231,1.366807014,4.715803941
83,8.3,0.557282142,0.039217268,0.04828407,2.933484848,0.036888754,1187.090218,12.77439032,0.051999625,1199.68197,0.176560147,2.58E-05,1301.70701,1.395306738,4.821428937
84,8.4,0.555056349,0.040005438,0.048862249,2.932613605,0.03737206,1186.833606,13.02635189,0.054240575,1199.673949,0.181012805,2.72E-05,1301.572806,1.423539498,4.926218441
85,8.5,0.552880554,0.040785791,0.049452819,2.931732924,0.0378606,1186.574804,13.28037044,0.05655145,1199.665677,0.185604711,2.85E-05,1301.439764,1.451492305,5.030117764
86,8.6,0.550752129,0.041558005,0.050055668,2.930842539,0.038354522,1186.313777,13.53648022,0.058933932,1199.657148,0.19033922,3.00E-05,1301.307946,1.479153582,5.133077526
87,8.7,0.54866856,0.042321774,0.050670683,2.92994219,0.038853969,1186.050485,13.79471625,0.061389734,1199.648357,0.195219747,3.16E-05,1301.177412,1.506512242,5.235050193
88,8.8,0.546627525,0.043076814,0.051297742,2.929031622,0.039359085,1185.78489,14.0551148,0.063920622,1199.639296,0.200249806,3.32E-05,1301.048215,1.533558026,5.335991376
89,8.9,0.544626835,0.043822861,0.05193672,2.928110587,0.039870006,1185.51695,14.31771317,0.066528408,1199.629959,0.205433016,3.50E-05,1300.920408,1.560281421,5.435859559
90,9,0.542664461,0.044559671,0.052587486,2.927178844,0.040386868,1185.246624,14.58254972,0.069214957,1199.62034,0.21077309,3.68E-05,1300.794038,1.586673641,5.534615983
91,9.1,0.54073845,0.045287017,0.053249907,2.926236157,0.0409098,1184.973869,14.84966352,0.071982183,1199.610432,0.216273847,3.88E-05,1300.669151,1.612726493,5.632224239
92,9.2,0.538847012,0.046004693,0.053923846,2.925282299,0.041438931,1184.698641,15.11909477,0.074832051,1199.600227,0.221939201,4.08E-05,1300.545787,1.638432551,5.72865083
93,9.3,0.536988484,0.046712511,0.054609159,2.924317046,0.041974383,1184.420896,15.39088456,0.077766579,1199.589719,0.227773177,4.30E-05,1300.423985,1.66378508,5.823864939
94,9.4,0.535161344,0.047410306,0.0553057,2.923340184,0.042516277,1184.140586,15.66507499,0.080787845,1199.578899,0.233779922,4.53E-05,1300.303779,1.688778091,5.917838634
95,9.5,0.533364189,0.048097928,0.056013318,2.922351503,0.04306473,1183.857667,15.94170906,0.083897969,1199.567761,0.239963663,4.77E-05,1300.185199,1.713406244,6.010546479
96,9.6,0.531595632,0.048775243,0.056731861,2.921350803,0.043619852,1183.572089,16.22083008,0.087099143,1199.556297,0.24632877,5.03E-05,1300.068275,1.737664681,6.101965013
97,9.7,0.529854277,0.049442126,0.057461179,2.920337888,0.044181754,1183.283806,16.5024815,0.090393626,1199.544497,0.252879753,5.30E-05,1299.953032,1.761548951,6.192072513
98,9.8,0.528139018,0.050098482,0.05820111,2.919312571,0.044750539,1182.992768,16.78670861,0.093783712,1199.532355,0.259621188,5.58E-05,1299.839493,1.785055633,6.280851047
99,9.9,0.526448685,0.050744222,0.058951497,2.918274669,0.045326309,1182.698925,17.0735564,0.097271776,1199.519862,0.266557813,5.89E-05,1299.727678,1.808181544,6.368283811
100,10,0.524782181,0.051379272,0.05971218,2.91722401,0.04590916,1182.402227,17.36307043,0.100860254,1199.507008,0.273694492,6.21E-05,1299.617604,1.830924059,6.454356207
101,10.1,0.523138563,0.052003581,0.060482993,2.916160425,0.046499187,1182.102624,17.65529744,0.104551628,1199.493785,0.281036177,6.54E-05,1299.509284,1.853281347,6.539056687
102,10.2,0.521516816,0.052617099,0.061263775,2.915083753,0.047096478,1181.800065,17.95028343,0.108348471,1199.480184,0.288588008,6.90E-05,1299.402733,1.875251623,6.622374089
103,10.3,0.519916031,0.053219795,0.062054362,2.913993842,0.04770112,1181.494497,18.2480753,0.11225341,1199.466196,0.296355229,7.28E-05,1299.297959,1.896833789,6.704299919
104,10.4,0.518335402,0.053811656,0.062854583,2.912890544,0.048313195,1181.185868,18.54872076,0.116269127,1199.45181,0.304343196,7.67E-05,1299.19497,1.918027407,6.784828263
105,10.5,0.516774063,0.054392667,0.063664277,2.91177372,0.04893278,1180.874126,18.85226655,0.120398403,1199.437016,0.312557463,8.09E-05,1299.093772,1.938831962,6.863953105
106,10.6,0.515231271,0.054962836,0.064483275,2.910643235,0.04955995,1180.559219,19.15876061,0.124644061,1199.421805,0.321003674,8.54E-05,1298.994367,1.959247769,6.941671636
107,10.7,0.513706327,0.055522183,0.065311408,2.909498963,0.050194777,1180.241092,19.46825112,0.129008997,1199.406166,0.329687611,9.01E-05,1298.896757,1.97927556,7.017982749
108,10.8,0.512198484,0.056070724,0.066148511,2.908340785,0.050837327,1179.919694,19.7807851,0.133496208,1199.390089,0.338615263,9.50E-05,1298.800942,1.998915905,7.092884882
109,10.9,0.510707122,0.056608499,0.066994416,2.907168586,0.051487663,1179.594969,20.09641106,0.138108727,1199.373562,0.347792699,0.000100229,1298.706919,2.018170322,7.16638014
110,11,0.509231633,0.057135556,0.067848953,2.90598226,0.052145847,1179.266865,20.4151772,0.142849674,1199.356574,0.357226149,0.000105741,1298.614683,2.037040524,7.238471501
111,11.1,0.507771403,0.057651943,0.068711959,2.904781706,0.052811933,1178.935328,20.73713102,0.147722256,1199.339113,0.366922033,0.00011156,1298.524231,2.055528254,7.309162176
112,11.2,0.506325886,0.058157725,0.069583265,2.903566831,0.053485974,1178.600304,21.06232074,0.152729742,1199.321169,0.376886884,0.000117703,1298.435552,2.073635868,7.378457811
113,11.3,0.50489455,0.058652971,0.070462707,2.902337546,0.05416802,1178.261738,21.39079416,0.157875483,1199.302729,0.387127408,0.000124188,1298.34864,2.091365882,7.446364776
114,11.4,0.503476876,0.059137755,0.071350119,2.901093771,0.054858118,1177.919578,21.72259868,0.163162916,1199.28378,0.397650483,0.000131033,1298.263485,2.10872095,7.512890078
115,11.5,0.502072376,0.05961216,0.072245339,2.899835429,0.055556308,1177.573769,22.05778174,0.168595553,1199.26431,0.408463137,0.000138258,1298.180074,2.12570406,7.578042105
116,11.6,0.500680586,0.060076274,0.073148204,2.898562451,0.056262631,1177.224258,22.39639052,0.174176987,1199.244305,0.419572562,0.000145883,1298.098397,2.14231843,7.64183023
117,11.7,0.499301077,0.060530195,0.074058552,2.897274775,0.056977121,1176.87099,22.73847222,0.179910887,1199.223754,0.430986106,0.00015393,1298.018438,2.158567585,7.704265086
118,11.8,0.497933422,0.060974023,0.074976223,2.895972342,0.057699812,1176.513914,23.08407341,0.185801013,1199.202642,0.442711296,0.000162422,1297.940183,2.174455124,7.765357712
119,11.9,0.496577219,0.061407864,0.075901058,2.894655101,0.058430733,1176.152974,23.43324046,0.191851204,1199.180955,0.454755827,0.000171383,1297.863617,2.189984855,7.825120039
120,12,0.495232084,0.061831828,0.076832901,2.893323007,0.05916991,1175.788118,23.78601932,0.19806539,1199.158679,0.467127572,0.000180839,1297.788723,2.205160744,7.883564694
121,12.1,0.493897651,0.062246029,0.077771595,2.891976018,0.059917366,1175.419294,24.14245559,0.204447583,1199.135801,0.479834571,0.000190815,1297.715483,2.219986922,7.940705041
122,12.2,0.492573574,0.062650588,0.078716987,2.890614101,0.060673121,1175.046448,24.5025946,0.211001879,1199.112304,0.492885036,0.00020134,1297.643879,2.234467723,7.99655531
123,12.3,0.491259524,0.063045629,0.079668924,2.889237225,0.061437191,1174.669529,24.86648121,0.21773246,1199.088174,0.506287356,0.000212443,1297.573892,2.24860761,8.051130314
124,12.4,0.489955186,0.063431279,0.080627254,2.887845368,0.062209592,1174.288483,25.23415981,0.224643601,1199.063396,0.520050103,0.000224155,1297.505503,2.262411148,8.104445356
125,12.5,0.488660255,0.063807667,0.081591829,2.886438509,0.062990333,1173.90326,25.60567418,0.231739668,1199.037954,0.534182036,0.000236508,1297.43869,2.275882975,8.156516094
126,12.6,0.487374441,0.064174925,0.082562503,2.885016637,0.063779424,1173.513808,25.98106767,0.239025114,1199.011831,0.548692096,0.000249537,1297.373433,2.289027854,8.207358753
127,12.7,0.486097466,0.064533188,0.08353913,2.883579741,0.06457687,1173.120075,26.36038305,0.246504486,1198.985012,0.563589408,0.000263278,1297.30971,2.301850626,8.256989949
128,12.8,0.484829072,0.064882595,0.084521567,2.882127818,0.065382674,1172.722012,26.74366266,0.254182418,1198.957479,0.57888328,0.000277768,1297.2475,2.314356272,8.305426918
129,12.9,0.483569002,0.065223284,0.085509674,2.88066087,0.066196835,1172.319569,27.13094814,0.262063641,1198.929216,0.594583217,0.000293046,1297.18678,2.326549778,8.352686994
130,13,0.482317017,0.065555396,0.08650331,2.879178902,0.067019352,1171.912694,27.52228053,0.27015298,1198.900206,0.610698913,0.000309156,1297.127528,2.338436204,8.398787875
131,13.1,0.481072884,0.065879073,0.08750234,2.877681925,0.06785022,1171.50134,27.9177002,0.278455355,1198.87043,0.627240258,0.00032614,1297.069719,2.350020642,8.443747447
132,13.2,0.479836381,0.06619446,0.08850663,2.876169954,0.068689431,1171.085458,28.3172469,0.286975782,1198.83987,0.644217337,0.000344044,1297.013332,2.361308224,8.487583844
133,13.3,0.478607295,0.066501699,0.089516046,2.874643007,0.069536975,1170.664999,28.72095968,0.295719371,1198.808508,0.661640432,0.000362917,1296.958343,2.372304115,8.53031539
134,13.4,0.477385427,0.066800937,0.090530458,2.873101109,0.07039284,1170.239915,29.12887704,0.304691329,1198.776325,0.679520016,0.000382809,1296.904727,2.383013556,8.571960769
135,13.5,0.476170583,0.067092317,0.091549739,2.871544287,0.071257012,1169.810159,29.54103663,0.313896961,1198.743302,0.697866771,0.000403772,1296.852461,2.393441746,8.612538579
136,13.6,0.474962577,0.067375986,0.092573763,2.869972573,0.072129474,1169.375685,29.95747543,0.323341673,1198.70942,0.716691579,0.000425863,1296.801522,2.403593911,8.652067582
137,13.7,0.473761233,0.06765209,0.093602406,2.868386003,0.073010207,1168.936446,30.37822969,0.333030968,1198.674658,0.736005529,0.000449141,1296.751884,2.413475278,8.690566608
138,13.8,0.472566382,0.067920772,0.094635547,2.866784616,0.07389919,1168.492397,30.80333489,0.342970451,1198.638996,0.755819914,0.000473666,1296.703524,2.423091065,8.728054515
139,13.9,0.471377863,0.068182179,0.095673067,2.865168455,0.0747964,1168.043493,31.23282578,0.353165824,1198.602415,0.776146233,0.000499503,1296.656418,2.432446487,8.764550227
140,14,0.470195523,0.068436459,0.096714849,2.863537569,0.075701813,1167.589689,31.66673633,0.363622893,1198.564891,0.796996192,0.000526721,1296.610542,2.441546753,8.800072697
141,14.1,0.469019214,0.068683756,0.097760778,2.861892006,0.0766154,1167.130942,32.10509972,0.374347563,1198.526405,0.818381708,0.000555389,1296.565872,2.450397037,8.834640804
142,14.2,0.467848799,0.068924212,0.098810743,2.860231822,0.077537133,1166.667209,32.54794841,0.385345841,1198.486935,0.840314902,0.000585581,1296.522383,2.459002527,8.868273519
143,14.3,0.466684142,0.069157971,0.099864633,2.858557074,0.078466982,1166.198447,32.99531397,0.396623838,1198.446458,0.862808119,0.000617375,1296.480051,2.467368343,8.900989616
144,14.4,0.465525114,0.069385173,0.10092234,2.856867821,0.079404914,1165.724614,33.44722714,0.408187773,1198.404952,0.88587392,0.000650852,1296.438854,2.475499552,8.932807708
145,14.5,0.464371595,0.069605961,0.101983759,2.855164128,0.080350895,1165.245668,33.90371792,0.420043961,1198.362394,0.909525072,0.000686098,1296.398766,2.483401233,8.963746517
146,14.6,0.46322347,0.069820477,0.103048786,2.853446061,0.081304889,1164.76157,34.36481548,0.432198823,1198.318761,0.933774562,0.000723203,1296.359765,2.491078425,8.99382465
147,14.7,0.462080627,0.070028858,0.10411732,2.85171369,0.082266858,1164.272279,34.83054807,0.44465889,1198.274029,0.9586356,0.00076226,1296.321827,2.49853606,9.023060367
148,14.8,0.46094296,0.070231242,0.105189263,2.849967088,0.083236764,1163.777755,35.30094316,0.457430793,1198.228175,0.98412161,0.000803368,1296.28493,2.505779064,9.05147194
149,14.9,0.45981037,0.070427763,0.106264516,2.84820633,0.084214566,1163.277961,35.77602739,0.470521267,1198.181173,1.010246232,0.000846628,1296.249049,2.512812324,9.079077526
150,15,0.458682762,0.070618557,0.107342986,2.846431494,0.085200221,1162.772858,36.2558265,0.483937155,1198.132998,1.037023332,0.000892147,1296.214163,2.519640649,9.105895035
151,15.1,0.457560043,0.070803754,0.10842458,2.84464266,0.086193687,1162.262409,36.74036536,0.497685413,1198.083627,1.064467011,0.000940038,1296.180248,2.526268759,9.131942081
152,15.2,0.456442128,0.070983487,0.109509207,2.842839912,0.08719492,1161.746578,37.22966804,0.511773094,1198.033032,1.092591583,0.000990418,1296.147283,2.53270136,9.157236255
