,Time,EGF,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
0,0.0,20.0,0.0,0.0,3.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,1.98,0.0,0.02
1,0.1,19.412390564578057,7.835325263771431e-08,2.357032866635928e-06,2.999996965823076,5.818647965416336e-07,1199.9988494404965,0.0010737502125314964,9.581382178150527e-11,1199.868638288644,0.07287052167197451,4.246634038730821e-06,1.9800135398857561,2.115559954018908e-09,0.019983887667373364
2,0.2,18.848747619035315,3.085999096326399e-07,4.711348253381402e-06,2.9999936791597355,1.2361893867071964e-06,1199.9977150162194,0.002204435411235715,4.0990583403008037e-10,1199.867661019064,0.07353216855961786,4.503078584909693e-06,1.9800272292466954,1.1465698621124282e-08,0.019967811250433117
3,0.3,18.307899206359213,6.893396117817754e-07,7.0637273998170384e-06,2.9999900498036935,1.959035675368533e-06,1199.9965562632703,0.0033591501088356276,9.62053471998277e-10,1199.8676528480146,0.07353769810933326,4.506935264897175e-06,1.9800408794033182,2.8940603799556764e-08,0.01995176786840241
4,0.4,17.788736728871548,1.2307577586939445e-06,9.414174966265446e-06,2.9999860790722255,2.7501402658382814e-06,1199.995369465262,0.004541607868704674,1.7752677930020083e-09,1199.8676527628425,0.07353775371907802,4.50699542144225e-06,1.98005447765218,5.4899368409201517e-08,0.0199357698608041
5,0.5,17.29021110555302,1.9721730016300927e-06,1.1762697120629996e-05,2.999981768278079,3.609240688333057e-06,1199.9941509768444,0.005755451363700013,2.8762482185663105e-09,1199.86765274758,0.07353776170295907,4.506999221855845e-06,1.9800680089990654,9.079563343889714e-08,0.019919830761867995
6,0.6,16.81132924494856,3.0101256644246974e-06,1.4109301815653461e-05,2.999977118729043,4.536075446000669e-06,1199.9928972225086,0.0070042534053107895,4.2955800406849605e-09,1199.8676527262994,0.07353777302331403,4.50700038355269e-06,1.9800814521397057,1.4056655370975404e-07,0.019903967930517363
7,0.7,16.35115079432258,4.533956137544134e-06,1.6453999507703393e-05,2.9999721317277537,5.530384074670297e-06,1199.9916046955268,0.00829151808572154,6.0679524118420705e-09,1199.8676526968932,0.07353778908043739,4.507002265098007e-06,1.9800947726620262,2.1242314511329846e-07,0.0198882075570104
8,0.8,15.908785131867873,6.8658069291200386e-06,1.8796804637102113e-05,2.9999668085711955,6.591907234608161e-06,1199.9902699568574,0.00962068185453086,8.232395981675312e-09,1199.867652663405,0.07353780704950016,4.507004095239667e-06,1.980107913018093,3.209434322992024e-07,0.019872592596273927
9,0.9,15.483388571842292,1.0502081042541073e-05,2.1137738225016383e-05,2.999961150549941,7.720386861507427e-06,1199.9888896340628,0.010995114595437217,1.0832539189124418e-08,1199.867652613139,0.07353783542703582,4.507007856872081e-06,1.9801207791184106,4.893084410742595e-07,0.019857193934885897
