,Time,EGFR,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
0,0.0,100.0,0.0,0.0,3.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,11880.0,0.0,120.0
1,0.1,81.83012320726729,4.391837173105309e-10,0.003411348808058103,2.9999560751728853,2.915572040016133e-05,1199.9987905566757,0.001123678125908709,3.609858676503591e-10,1199.8686375734778,0.0728710063710978,4.246596802890274e-06,11997.844964526867,8.050135266184298e-08,2.010422952166395
2,0.2,67.38205313282434,1.3780899597869946e-09,0.003471292747846044,2.9999021392685803,6.760857341933038e-05,1199.9974158423313,0.002481664357949412,1.8133736114126672e-09,1199.8676605804449,0.07353246605797824,4.503146481062556e-06,11999.910242146367,3.238869778470674e-07,0.06232513769348414
3,0.3,55.785003985110954,2.9643885717064202e-09,0.0034756708438474985,2.9998485575384755,0.00010584729643491915,1199.995832664615,0.004047978848639581,4.887723415968768e-09,1199.8676528539922,0.07353769484414763,4.506951355263795e-06,11999.944481920704,7.564106200366858e-07,0.0300244885376362
4,0.4,46.402091803863506,5.884335785651262e-09,0.0034791275876686193,2.9997954933363244,0.00014371729897830473,1199.994046158744,0.005817562441726152,1.0183670308614027e-08,1199.8676527841083,0.07353774099016971,4.506996014679096e-06,11999.945045339258,1.5243043476320689e-06,0.029489066282160893
5,0.5,38.75907495075698,1.2060810423749805e-08,0.0034825690312366756,2.9997429439131524,0.00018121991286497297,1199.9920615500967,0.007785193690732886,1.8364870722588036e-08,1199.8676527699633,0.07353774879775399,4.506997359239605e-06,11999.94504931075,3.087390898949335e-06,0.02948059831901771
6,0.6,32.497333721582564,2.551981655662883e-08,0.003486010246317664,2.9996909038237405,0.0002183590138815816,1199.989883965931,0.009945747911244,3.015427163550861e-08,1199.8676527500738,0.07353775971119692,4.50699866271439e-06,11999.945041716908,6.485682137424552e-06,0.0294813097830729
7,0.7,27.341938392818307,5.3269073658972593e-08,0.0034894515695018907,2.9996393676346584,0.0002551384796570036,1199.9875184339717,0.012294199771970911,4.632946040805536e-08,1199.8676527226137,0.07353777479662664,4.5070004361255876e-06,11999.945028668722,1.3630119468021776e-05,0.029483635226644222
8,0.8,23.079488945211775,1.0606450754848242e-07,0.0034928932132637083,2.9995883299675765,0.0002915621485897411,1199.9849698840706,0.014825621663872319,6.771821301404725e-08,1199.8676526860347,0.07353779492173487,4.507002833516286e-06,11999.945006707116,2.7571987701322573e-05,0.029487961175498106
9,0.9,19.542514530317327,1.9898792907059264e-07,0.003496335512136762,2.999537785497446,0.00032763382097792233,1199.982243149879,0.01753518203096319,9.519423989300244e-08,1199.8676526388188,0.07353782092400798,4.507005932660204e-06,11999.944969597715,5.271935448640612e-05,0.029496012646070314
10,1.0,16.59829053766121,3.518048455799406e-07,0.0034997790174487197,2.9994877289493718,0.0003633572611944832,1199.9793429704935,0.020418143735556237,1.296731217166721e-07,1199.867652579328,0.07353785371200382,4.507009849825888e-06,11999.94490936908,9.498452044052833e-05,0.0295097344711217
11,1.1,14.140720874665108,5.891026905289859e-07,0.003503224552432273,2.999438155094419,0.00039873620064525243,1199.9762739920573,0.02346986246176228,1.7210842893202366e-07,1199.867652505853,0.07353789423538501,4.507014703218446e-06,11999.944815797662,0.00016185858436933918,0.0295317064682212
12,1.2,12.0843578654367,9.402292529022133e-07,0.0035066732819091888,2.999389058744495,0.00043377434138075515,1199.9730407693162,0.026685785161012936,2.2348801879103264e-07,1199.86765241663,0.07353794347253721,4.507020610127159e-06,11999.94467642917,0.00026241717147767514,0.029565117425776517
13,1.3,10.359943949385023,1.4390604204147187e-06,0.003510126782399086,2.999340434746247,0.0004684753604040948,1199.9696477671362,0.03006144854354778,2.848305053074502e-07,1199.867652309836,0.07353800243507017,4.507027695034364e-06,11999.944476714832,0.0004072656662406603,0.02961368775998826
14,1.4,8.911014350593543,2.1236350360878106e-06,0.0035135871054661322,2.999292277974052,0.0005028429146417164,1199.9660993619673,0.03359247761755859,3.571818908431758e-07,1199.8676521835973,0.07353807216365237,4.507036083299258e-06,11999.944200069061,0.0006084361866794566,0.02968171177896953
