0.000000000000000000e+00
1.314241024018717417e-02
2.107936000812792310e-01
6.892829557835224996e-01
1.283258591378013902e+00
1.832940739045195055e+00
2.274651781932068406e+00
2.608324382763474780e+00
2.857351576375136926e+00
3.047303695070497032e+00
3.198564315674994329e+00
3.325383045400397641e+00
3.437052922615612349e+00
3.539353895971017572e+00
3.635706299377935213e+00
3.728008091981182215e+00
3.817178376188063993e+00
3.903512210346145928e+00
3.986906431061015166e+00
4.067001671340991109e+00
4.143272380081616468e+00
4.215084369957684984e+00
4.281726980376263647e+00
4.342450590174725455e+00
4.396480838835026717e+00
4.443039106474293121e+00
4.481374485424941767e+00
4.510789873712306886e+00
4.530676059812113188e+00
4.540545339570455141e+00
4.540068707262406633e+00
4.529116529934041679e+00
4.507775611650040481e+00
4.476372356897323712e+00
4.435483396723173932e+00
4.385918745714323386e+00
4.328708738371268794e+00
4.265057393591908941e+00
4.196291489721297729e+00
4.123805253235502732e+00
4.048999228959541341e+00
3.973224469434308848e+00
3.897733991940182996e+00
3.823642947419847449e+00
3.751902103612632100e+00
3.683285050366181146e+00
3.618383088638805756e+00
3.557614594595696289e+00
3.501238607472693332e+00
3.449374631707841754e+00
3.402024271061431016e+00
3.359092924636126298e+00
3.320411546910614575e+00
3.285756490512410810e+00
3.254867336692758073e+00
3.227461921536334266e+00
3.203248554431383344e+00
3.181935556359335227e+00
3.163238569982102621e+00
3.146885942995597762e+00
3.132622384412500516e+00
3.120211136997435464e+00
3.109435014993938040e+00
3.100096626486804841e+00
3.092018017941486896e+00
3.085039897839259915e+00
3.079020533268967075e+00
3.073834435304021451e+00
3.069370987350197755e+00
3.065533086237483218e+00
3.062235786131661364e+00
3.059404989370312133e+00
3.056976240539139855e+00
3.054893602211389059e+00
3.053108612264875621e+00
3.051579369657371643e+00
3.050269718199034141e+00
3.049148482841844032e+00
3.048188808240941849e+00
3.047367608239508918e+00
3.046665049738426223e+00
3.046064086089536271e+00
3.045550094613704850e+00
3.045110551962244561e+00
3.044734710374770614e+00
3.044413352865678934e+00
3.044138603862462933e+00
3.043903706335447712e+00
3.043702894291931749e+00
3.043531234318662904e+00
3.043384494890537084e+00
3.043259052724601066e+00
3.043151819156687310e+00
3.043060159576847390e+00
3.042981778959974903e+00
3.042914731546226825e+00
3.042857367630520837e+00
3.042808385521488912e+00
3.042766462931066229e+00
3.042730669315060865e+00
3.042700157036978936e+00
