,Time,EGFR,RShGS,Ras,MKKK,MKKKP,MKK,MKKP,MKKPP,MK,MKP,MKPP,RasGDP,Ras_ShcGS,RasGTP
30,3.0,1.468879942721723,0.0001978884270034811,0.034682616066662134,2.9938655797082077,0.005094063234515338,1199.7771952134553,0.22147013738372473,1.881154955470482e-05,1199.8676362639949,0.07354687960217651,4.508101140874438e-06,1307.9367228229992,0.0067433025508810114,0.02148992270470399
31,3.1,1.3725270613541825,0.0002271665545472597,0.034684689665938094,2.9936807300928625,0.0052479656759114625,1199.763977902907,0.23464066870802802,2.1186183974477596e-05,1199.867634160862,0.0735480446693038,4.508242607445314e-06,1307.9329262064257,0.007759857717603967,0.024252125415968682
32,3.2,1.2890768680763922,0.000259207124338677,0.03468711452579802,2.9934981747448655,0.005399957810612868,1199.7505013000402,0.24807037773035398,2.375992057028703e-05,1199.8676318799578,0.07354930836780019,4.508396110417475e-06,1307.9286501391439,0.008874507837798534,0.027393162760173406
33,3.3,1.2166520549350233,0.00029410390197307076,0.034689935310148426,2.993317882186181,0.005550065829779636,1199.7367749033629,0.2617497606198962,2.654078772354275e-05,1199.8676294140373,0.07355067472628685,4.508562145185289e-06,1307.923896212556,0.010090741810823855,0.030907939154124403
34,3.4,1.1536621886179819,0.00033194269837095677,0.03469319646657646,2.993139821002015,0.005698315872013499,1199.722807991074,0.2756695337907155,2.953669192912854e-05,1199.8676267559613,0.07355214771361893,4.508741199917988e-06,1307.918660510417,0.011411765181557279,0.03479711709193616
35,3.5,1.0987585391326493,0.00037280118696123927,0.03469694275896795,2.9929639598392743,0.0058447340244343,1199.708609624512,0.2898206304677261,3.275540766984577e-05,1199.8676238987086,0.07355373123383645,4.508933754991771e-06,1307.9129359022832,0.012840492454154561,0.03906484392068806
36,3.6,1.0507961588543262,0.00041674878801431915,0.034701219569782886,2.9927902674018547,0.005989346326488102,1199.694188651548,0.3041941973060154,3.620456817362017e-05,1199.8676208353838,0.07355542912138553,4.509140282456026e-06,1307.906713542617,0.01437954193513569,0.04371726612655868
37,3.7,1.0088021706455461,0.00046384661648927767,0.034706073069583246,2.992618712444616,0.006132178774894683,1199.6795537099163,0.31878159107535153,3.9891657056485346e-05,1199.867617559224,0.07355724513680524,4.509361245440881e-06,1307.8999839116689,0.016031232967967626,0.0487614969868692
38,3.8,0.9719500423185312,0.0005141474960426876,0.0347115502768892,2.9924492637667046,0.0062732573291851565,1199.6647132304577,0.3335743754232483,4.382400097747823e-05,1199.8676140636067,0.07355918296300755,4.5095970977261155e-06,1307.892737474384,0.017797585664186766,0.05420496163604992
39,3.9,0.9395357076174462,0.0005676959939409354,0.03471769908614737,2.992281890204764,0.006412607917339777,1199.6496754403452,0.3485643176655631,4.800876263568587e-05,1199.8676103420553,0.07356124620168683,4.509848283305107e-06,1307.8849652271258,0.019680321433576314,0.060054852911638805
40,4.0,0.9109539994697674,0.0006245284606862099,0.034724568292490716,2.992116560626304,0.006550256441303941,1199.6344483662879,0.3637433855882812,5.245293388665825e-05,1199.8676063882472,0.0735634383697212,4.510115235916375e-06,1307.8766592307902,0.021680863710275514,0.0663176005440385
41,4.1,0.8856928186570624,0.0006846732777318266,0.03473220735939917,2.9919532439230894,0.0066862287825776535,1199.6190398374604,0.3791037445265272,5.716333228974071e-05,1199.8676021960146,0.0735657628974635,4.51039837889431e-06,1307.8678122359202,0.023800346525448702,0.07299923560562663
42,4.2,0.8633100525211646,0.0007481509061322675,0.03474066645244156,2.991791909005034,0.0068205508072856766,1199.603457488688,0.39463775418740976,6.214659445623844e-05,1199.8675977593516,0.07356822312527021,4.5106981247120585e-06,1307.858418242292,0.026039615572062517,0.0801048330338702
43,4.3,0.8434301644850448,0.0008149741835856385,0.03474999626502741,2.991632524796906,0.006953248368989693,1199.587708763248,0.41033796585618915,6.740917396723486e-05,1199.8675930724173,0.07357082230237955,4.511014874799363e-06,1307.848472294699,0.028399238667529466,0.0876387044506337
44,4.4,0.8257289617712815,0.0008851484663416656,0.03476024794867886,2.9914750602328533,0.007084347313269051,1199.5718009159084,0.4261971193634683,7.295733650280655e-05,1199.8675881295399,0.07357356358443377,4.5113490193025385e-06,1307.837970666518,0.030879510421765115,0.09560421107656761
45,4.5,0.809929851954518,0.0009586719294923246,0.034771472979930294,2.991319484254604,0.007213873479272223,1199.5557410156885,0.4422081403303677,7.879715818478484e-05,1199.8675829252154,0.07357645003257995,4.511700936954586e-06,1307.826910781536,0.03348046289228783,0.10400383099479396
46,4.6,0.7957957496805812,0.0010355358205765572,0.03478372308096406,2.991165765810346,0.007341852700677869,1199.5395359486463,0.4583641373842736,8.493452361664551e-05,1199.8675774541139,0.07357948461241115,4.512070994949065e-06,1307.8152913009721,0.03620187436077431,0.11283906398310808
47,4.7,0.7831196544969538,0.0011157246739498352,0.034797050099240716,2.991013873850314,0.0074683108094169524,1199.523192420803,0.4746583992423902,9.137512236720666e-05,1199.8675717110802,0.07358267019214661,4.51245954871657e-06,1307.8031121188656,0.03904327680788925,0.12211042878680482
48,4.8,0.7717250416662595,0.0011992166787756046,0.0348115058935905,2.9908637773301145,0.007593273632945112,1199.5067169606511,0.491084392205,9.812445031074945e-05,1199.867565691133,0.0735860095432469,4.512866941992437e-06,1307.7903742560827,0.042003969257373756,0.13181755535651407
49,4.9,0.7614579706474153,0.0012859839201609187,0.03482714222856919,2.9907154452083655,0.0077167669962495,1199.490115921982,0.507635757333004,0.00010518780724366981,1199.867559389468,0.07358950533916592,4.513293506675671e-06,1307.7770798686024,0.04508302611815956,0.1419591684177603
50,5.0,0.7521847914146527,0.0013759927029406134,0.03484401066095267,2.9905688464482276,0.007838816720617791,1199.4733954864919,0.524306307842728,0.00011257029707703792,1199.8675528014558,0.07359316015539216,4.513739562827602e-06,1307.7632321667686,0.04827930885439322,0.15253315627233902
51,5.1,0.7437906630898992,0.0014692038766335564,0.03486216244988818,2.9904239500209515,0.007959448620713521,1199.4565616663092,0.5410900265844326,0.00012027682907783404,1199.8675459226438,0.07359697647002726,4.514205418752354e-06,1307.7488353687045,0.051591477753241875,0.16353660550679752
52,5.2,0.7361743560729519,0.0015655731174510578,0.0348816484492109,2.9902807249054946,0.008078688504945482,1199.4396203067074,0.5579810633282477,0.0001283121167676096,1199.8675387487556,0.07360095666317544,4.514691370915859e-06,1307.733894670863,0.055018001910792674,0.17496582045390321
53,5.3,0.7292486935171211,0.0016650512733433112,0.03490251903362173,2.9901391400946986,0.008196562170343159,1199.4225770885075,0.5749737323669761,0.00013668068069158881,1199.867531275688,0.07360510301829354,4.515197704114441e-06,1307.7184162001158,0.05855717183668826,0.18681635837267263
54,5.4,0.7229374184024483,0.001767584657015638,0.03492482400790806,2.9899991645980086,0.008313095400331634,1199.405437530641,0.5920625099515576,0.00014538684918895484,1199.867523499511,0.0736094177225324,4.515724691515534e-06,1307.7024069647882,0.062207109984163005,0.19908306775491175
55,5.5,0.7171732893549128,0.0018731153650199668,0.03494861251634223,2.989860767444694,0.00842831396208616,1199.3882069926904,0.6092420317530447,0.000154434759435622,1199.8675154164678,0.07361390286721232,4.516272594717507e-06,1307.685874810722,0.06596578227578666,0.21176012064472896
56,5.6,0.7118979511356816,0.0019815815813299343,0.034973932981895196,2.989723917691294,0.008542243600350299,1199.370890677228,0.6265070905247084,0.00016382836105042334,1199.8675070229701,0.07361856044960244,4.51684166396885e-06,1307.6688283540836,0.06983100922434969,0.22484106845000298
57,5.7,0.7070596279107466,0.0020929178840642273,0.0350008330176095,2.9895885844246295,0.008654910034967916,1199.3534936323647,0.6438526335542177,0.00017357141702631764,1199.8674983155984,0.0736233923733399,4.517432138218833e-06,1307.6512769415224,0.07380047698880669,0.23831887065246712
58,5.8,0.7026129415760904,0.0022070555427879984,0.03502935936576928,2.9894547367690714,0.008766338954850253,1199.3360207540923,0.6612737603203667,0.00018366750726578592,1199.867489291098,0.07362840045017274,4.518044245332303e-06,1307.633230582289,0.07787174826233435,0.25218595154126133
59,5.9,0.6985180197974161,0.002323922801034674,0.03505955784147104,2.9893223438929257,0.008876556012683846,1199.3184767886682,0.6787657201082212,0.0001941200315628555,1199.8674799463777,0.07363358640142177,4.518678202267123e-06,1307.6146999118253,0.08204227257641765,0.2664342262224627
60,6.0,0.6947392954682052,0.0024434451810518855,0.03509147325647341,2.989191375013634,0.00898558682062911,1199.3008663350595,0.6963239095669167,0.0002049322118784266,1199.8674702785052,0.0736389518590836,4.519334215210851e-06,1307.5956961326235,0.08630939737307287,0.2810551484936945
61,6.1,0.6912455972272097,0.002565545734867231,0.03512514939011799,2.98906179940674,0.009093456942864713,1199.2831938471927,0.7139438704558618,0.00021610709695774158,1199.8674602847075,0.07364449836812449,4.520012479860571e-06,1307.5762309786446,0.09067037725270705,0.2960397370565591
62,6.2,0.6880091293845889,0.002690145327817388,0.03516062892405207,2.9889335864117683,0.009200191890719195,1199.2654636363582,0.7316212872437283,0.0002276475650906365,1199.8674499623626,0.07365022738783028,4.520713181588765e-06,1307.5563166589684,0.09512238430820195,0.3113786213352956
63,6.3,0.6850051552030628,0.00281716289899634,0.035197953401461896,2.9888067054401244,0.009305817116106676,1199.2476798735092,0.7493519848049847,0.00023955632809595764,1199.8674393090014,0.07365614029377893,4.521436495684536e-06,1307.535965816195,0.09966251767546946,0.3270620733839677
64,6.4,0.682211751637293,0.0029465156907052064,0.03523716319496882,2.988681125983313,0.009410358004700399,1199.229846591528,0.7671319261544207,0.0002518359356889095,1199.8674283223006,0.07366223838000914,4.522182587618337e-06,1307.5151914777425,0.10428781195858466,0.34308004796641967
65,6.5,0.6796091987471832,0.0030781195207919337,0.035278297455375876,2.9885568176199135,0.009513839870139765,1199.2119676875727,0.7849572100986209,0.00026448877888939694,1199.86741700008,0.07366852286069989,4.52295161324782e-06,1307.494007012032,0.10899524720650308,0.3594222162538649
66,6.6,0.6771799733662646,0.0032118889828750227,0.03532139409389656,2.988433750024547,0.009616287946576015,1199.194046925288,0.8028240690235325,0.0002775170949658712,1199.8674053402985,0.07367499487263368,4.52374371911836e-06,1307.472426085482,0.11378175632203547,0.3760780012346199
67,6.7,0.6749081876357584,0.00334773784246124,0.035366489728935184,2.9883118929816797,0.009717727377196079,1199.1760879387482,0.8207288649485892,0.00029092297471833257,1199.8673933410487,0.07368165547881955,4.5245590429066794e-06,1307.4504625948202,0.11864423954527105,0.39303663067284206
68,6.8,0.6727798997785149,0.0034855787795975575,0.03541361971899133,2.9881912163763986,0.009818183221890582,1199.1580942298856,0.8386680921011378,0.00030470835762937565,1199.8673810005594,0.07368850566607184,4.525397713123709e-06,1307.4281307116821,0.12357955506739465,0.4102871020607286
69,6.9,0.6707824212214903,0.003625324084528736,0.035462818085237435,2.98807169022203,0.009917680434292232,1199.1400691759377,0.8566383694621152,0.0003188750469704562,1199.8673683171828,0.07369554635250633,4.52625985002851e-06,1307.4054447558697,0.12858454468720054,0.4278182832061045
70,7.0,0.6689044877340391,0.003766885501549311,0.03551411753329945,2.987953284654394,0.010016243866543862,1199.1220160278822,0.8746364423320864,0.0003334247067426218,1199.8673552893972,0.0737027783860668,4.5271455654537295e-06,1307.3824192231002,0.1336560278681383,0.4456188905309697
71,7.1,0.6671358627813194,0.00391017462974525,0.03556754940988755,2.987835969948019,0.010113898255822899,1199.1039379147999,0.8926591779657602,0.0003483588706059752,1199.8673419158,0.07371020254895189,4.528054963344674e-06,1307.3590687113322,0.13879081655699016,0.46367754763250096
72,7.2,0.6654671282871241,0.0040551032455737055,0.03562314368703332,2.987719716533064,0.010210668210252821,1199.0858378482674,0.91070356117495,0.0003636789516989631,1199.8673281950964,0.07371781956249347,4.5289881403506555e-06,1307.3354078560355,0.14398572742637558,0.4819828374894144
73,7.3,0.6638900109358257,0.004201582925197725,0.0356809289948836,2.9876044949780516,0.010306578223266978,1199.067718717794,0.9287666988932803,0.0003793862329644196,1199.867314126111,0.07372563008235664,4.529945185242266e-06,1307.3114514040583,0.14923756755603365,0.5005232432182816
74,7.4,0.6623968155469532,0.0043495258119286475,0.035740932573496996,2.987490276027005,0.010401652642711997,1199.0495833005666,0.9468458104254475,0.00039548188856342427,1199.8672997077667,0.07373363470920773,4.530926180211114e-06,1307.2872140669174,0.15454316278830835,0.5192872658043161
75,7.5,0.6609806560596643,0.00449884435478313,0.03580318030311771,2.9873770305898013,0.010495915678862697,1199.031434258923,0.96493822997348,0.00041196697875721324,1199.8672849390894,0.07374183398618223,4.531931200564573e-06,1307.2627105681681,0.15989934847160986,0.5382633861732196
76,7.6,0.6596354166495431,0.004649451560779714,0.03586769650030953,2.9872647297749277,0.010589391377227107,1199.013274126773,0.9830414202198008,0.0004288424393273417,1199.8672698192183,0.0737502283935084,4.532960314079099e-06,1307.237955606744,0.16530297819912892,0.5574400931579933
77,7.7,0.6583555700236223,0.0048012614958943866,0.03593450381354244,2.987153344931879,0.010682103583290995,1198.9951053077198,1.0011529742042395,0.0004461090893357593,1199.8672543473992,0.07375881835238766,4.534013581445483e-06,1307.2129637676373,0.17075094180099668,0.5768059545267508
78,7.8,0.6571356845791659,0.004954188302276762,0.036003624688989905,2.9870428474386457,0.010774076118892244,1198.9769301888412,1.019270501496005,0.0004637677331646976,1199.8672385228904,0.07376760427652827,4.535091062570802e-06,1307.1877496288926,0.17624013218752446,0.5963495420947121
79,7.9,0.6559708613137788,0.005108147004686757,0.03607508011548482,2.986933208882969,0.01086533263179073,1198.9587510428285,1.037391726092784,0.0004818190728071926,1199.867222345044,0.07377658652780134,4.536192811233396e-06,1307.1623276744567,0.1817674728809189,0.616059492262576
80,8.0,0.6548571543604771,0.005263054713130349,0.03614888816523735,2.9868244012979335,0.010955896400058826,1198.940569917018,1.0555145974300062,0.0005002636187708421,1199.8672058133861,0.07378576537088284,4.537318869418409e-06,1307.1367121417122,0.18732995947643635,0.6359246178522056
81,8.1,0.653790240300959,0.005418827946360558,0.03622506791229333,2.9867163965749053,0.011045790819386763,1198.9223889377386,1.0736369859181276,0.0005191019526813106,1199.8671889273787,0.07379514110658501,4.5384692835393e-06,1307.110917327198,0.19292456765083774,0.6559336916670125
82,8.2,0.652766908186426,0.005575386098911842,0.0363036347292596,2.9866091671935395,0.011135038797079977,1198.90420994841,1.0917570449655944,0.0005383344234258096,1199.8671716866945,0.07380471391781802,4.53964408601235e-06,1307.0849571637182,0.19854837427704647,0.6760757512639812
83,8.3,0.6517838109568452,0.0057326489301256335,0.03638460401742018,2.986502685663219,0.011223663215670171,1198.886034798717,1.1098729217141847,0.0005579613962985626,1199.867154090992,0.07381448399564552,4.540843310234517e-06,1307.058845515656,0.20419846900395364,0.6963398895001576
84,8.4,0.6508379459450808,0.00589053737458002,0.03646798986097515,2.986396924716948,0.011311686772006562,1198.867865239318,1.1279828623609904,0.0005779831598735452,1199.8671361400002,0.07382445149221935,4.542066984996744e-06,1307.032596088745,0.2098719830473767,0.7167153169688528
85,8.5,0.6499267586097274,0.006048975089679137,0.03655380392281972,2.986291857559161,0.01139913177136753,1198.8497028447373,1.146085289272146,0.0005983998863959816,1199.8671178335535,0.0738346165004462,4.543315132095865e-06,1307.006222182383,0.21556614585254347,0.7371915530423458
86,8.6,0.6490475460861687,0.006207885153082561,0.036642058507837305,2.986187457284905,0.011486020609850458,1198.8315492371223,1.1641785771821391,0.0006192117848598177,1199.8670991714534,0.07384497913188255,4.5445877755786005e-06,1306.9797371794864,0.22127816536341233,0.757758054785551
87,8.7,0.6481980966115831,0.00636719372119892,0.03673276326184036,2.9860836975157388,0.011572375246189488,1198.8134058451906,1.1822612943030233,0.0006404189394140892,1199.867080153615,0.07385553943447176,4.5458849320552985e-06,1306.9531540078233,0.227005358992728,0.7784046256401861
88,8.8,0.6473763235324238,0.006526828323341477,0.03682592684328464,2.9859805521078777,0.011658217444143498,1198.7952740274982,1.2003320790040868,0.0006620214023477914,1199.867060779983,0.07386629743974277,4.547206616134892e-06,1306.926485371494,0.2327450951296274,0.7991212417464487
89,8.9,0.6465801834360163,0.006686716842041468,0.036921557645998956,2.9858779949745724,0.011743568920078053,1198.7771551234946,1.2183895887696405,0.0006840192150793338,1199.8670410505126,0.07387725317368984,4.548552841831537e-06,1306.8997439234374,0.23849475415750535,0.8198979184530231
90,9.0,0.6458080171177303,0.006846790876207657,0.03701966136999044,2.9857760006448393,0.011828450878687054,1198.759050279835,1.2364326739138474,0.0007064123220781051,1199.867020965247,0.07388840661267998,4.549923617548175e-06,1306.8729417442162,0.24425184833927924,0.840725111799437
91,9.1,0.64505809383305,0.007006981671895938,0.0371202440399604,2.9856745435969443,0.011912884566817628,1198.7409606669676,1.254460160936523,0.0007292006874804175,1199.8670005242127,0.07389975774298502,4.551318952701136e-06,1306.8460909550588,0.25001387946231474,0.8615932474798468
92,9.2,0.6443289178410537,0.007167222954681433,0.037223309921504306,2.985573598726365,0.011996890884628993,1198.7228873297827,1.2724710019068386,0.0007523842172368072,1199.8669797274886,0.07391130652097719,4.552738853234787e-06,1306.8192032853688,0.25577843889677376,0.8824930534746855
93,9.3,0.6436191840971283,0.007327451536640524,0.037328861421667754,2.985473141431704,0.012080490314055859,1198.7048311815672,1.2904642805186268,0.0007759627759192262,1199.866958575193,0.07392305288162804,4.554183323007642e-06,1306.7922899800349,0.26154322597330515,0.9034156340374138
94,9.4,0.6429274980768911,0.007487603035349175,0.037436901701758035,2.9853731469237053,0.01216370349317938,1198.6867931891438,1.3084390269122428,0.0007999362501273911,1199.8669370674236,0.07393499677116645,4.5556523669576475e-06,1306.7653624635254,0.2673058994703984,0.9243519544292164
95,9.5,0.6422527531916469,0.007647617489513353,0.03754743115273021,2.9852735911675583,0.01224655043301532,1198.6687741228463,1.32639446770651,0.0008243044662651388,1199.8669152043335,0.07394713810439456,4.5571459864154135e-06,1306.7384314367157,0.27306427950162904,0.9452935417465097
96,9.6,0.6415938330451622,0.007807435381797532,0.037660450068669395,2.9851744501905197,0.012329051092897008,1198.6507747461008,1.3443298364454883,0.0008490672593470769,1199.8668929860692,0.07395947680053262,4.558664183612066e-06,1306.7115075415918,0.27881619811282476,0.9662319698713777
97,9.7,0.6409497105115587,0.007966998766184973,0.03777595780699388,2.985075700289569,0.012411225207952776,1198.6327957558753,1.36224443312679,0.0008742244485099619,1199.8668704127915,0.07397201277041941,4.560206959856908e-06,1306.6846011617465,0.28455954450688253,0.987159013716581
98,9.8,0.6403195118617632,0.008126253089181556,0.03789395180235893,2.984977318377878,0.01249309200105875,1198.6148377123397,1.3801376944979808,0.0008997758394175476,1199.8668474846747,0.0739847459170781,4.561774315403597e-06,1306.657722094314,0.29029233598378584,1.0080669058737468
99,9.9,0.6397023151327658,0.008285143078771734,0.03801443000300405,2.9848792812238805,0.012574670815356483,1198.5969012119685,1.398009021032352,0.000925721246966508,1199.8668242018846,0.07399767614857189,4.563366251442047e-06,1306.6308802769295,0.2960125586295749,1.0289477697554672
100,10.0,0.6390973525046282,0.008443617244618788,0.03813738837239632,2.9847815662470407,0.012655980452679617,1198.578986709786,1.4158579546458951,0.0009520604760175392,1199.866800564597,0.07401080336712607,4.56498276896313e-06,1306.6040850307081,0.30171833271823584,1.049794210350338
101,10.1,0.6385038971587139,0.008601625433297932,0.03826282214353623,2.9846841511576354,0.012737039473091344,1198.5610946079162,1.4336840900915173,0.0009787933430414337,1199.8667765729786,0.07402412748013548,4.5666238691186555e-06,1306.5773454099651,0.3074078357586076,1.070599041750236
